POWER_3,POWER_4,POWER_5,POWER_6,POWER_7,ACTUAL_PRICE,DATE
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
2522.4,2522.4,2522.4,2522.4,2522.4,2522.4,
